#Epoch 	  Loss mean 	 free energy mean 	 reconstruction error mean	 validation free energy mean 	 comparison_free_energy_mean
205	0.144432250037	-188.324738382	0.235300657843	-188.48541958	-188.609271417
206	0.132058279346	-188.332949864	0.235158881827	-188.066864645	-188.248402966
207	0.144377532586	-188.47682765	0.234968421208	-188.830062823	-188.962580197
208	0.12774070553	-188.640513584	0.23477845388	-188.839056059	-188.990439552
209	0.147327999729	-188.804801887	0.234482565742	-188.637018891	-188.77345348
210	0.140390336219	-188.865033723	0.234460690821	-188.220482189	-188.361483698
211	0.151156802556	-188.873937601	0.234873355266	-188.294187572	-188.431832722
212	0.129627902563	-188.952269779	0.234541447147	-188.442824938	-188.605034295
213	0.141496051842	-189.143462983	0.234567269746	-188.951180586	-189.088927322
214	0.144289803106	-189.394068816	0.23430328962	-189.117303192	-189.264996471
215	0.139458517909	-189.482842316	0.234833552414	-188.98020775	-189.140561782
216	0.130721174154	-189.736760713	0.234206908094	-190.113183742	-190.229771071
217	0.148936757637	-189.853849923	0.234113322402	-190.033356499	-190.148582158
218	0.138905523906	-190.113394601	0.234126973607	-189.643244189	-189.781759901
219	0.144541627876	-190.293674863	0.233710033047	-190.032602915	-190.154439618
220	0.151075259571	-190.432681806	0.233736184349	-190.484567271	-190.612023359
221	0.133375386144	-190.679114428	0.233430098546	-190.806449572	-190.948728091
222	0.14172243062	-190.79265872	0.23361447397	-190.858089362	-190.974948368
223	0.139768456342	-190.938276075	0.233599177473	-190.045185807	-190.192480684
224	0.140341097918	-190.965056491	0.233435526318	-190.714007895	-190.846978202
225	0.13604997671	-191.137692074	0.233058059106	-190.727263416	-190.882275842
226	0.139536709991	-191.306942446	0.23318717097	-191.252690936	-191.411096492
227	0.141511352956	-191.526121915	0.232805920949	-191.409385782	-191.545706121
228	0.1449069324	-191.657015275	0.232796710447	-191.41693892	-191.559668622
229	0.135008825342	-191.828544285	0.232841282895	-191.589031443	-191.729428386
230	0.135978800827	-192.033305617	0.232829276386	-191.835473984	-191.973073949
231	0.157515684716	-192.125957258	0.232866118378	-192.164990225	-192.299184309
232	0.131887034597	-192.323681507	0.233000329231	-192.399814699	-192.510535873
233	0.135959986025	-192.292619223	0.233250164484	-192.467076102	-192.585953286
234	0.142200680134	-192.364461572	0.232930263328	-192.647333232	-192.7577033
235	0.135470328311	-192.573289722	0.232844736874	-192.412839286	-192.54311551
236	0.140715120505	-192.728946142	0.232812828704	-192.707858757	-192.84322226
237	0.141097645886	-192.921108629	0.232640625097	-192.979571128	-193.108765548
238	0.126889855954	-193.096976838	0.232268750103	-192.795892564	-192.937763163
239	0.131396695831	-193.21197688	0.232434539434	-193.123584617	-193.23596614
240	0.150407280253	-193.331460485	0.231928125102	-192.749934271	-192.903978361
241	0.137886763324	-193.444830909	0.232256249801	-193.484321172	-193.660707862
242	0.139734035503	-193.61860835	0.232064967014	-193.678732417	-193.814572563
243	0.13282686574	-193.901598314	0.23223256577	-194.088707014	-194.244626308
244	0.146835297046	-194.085721205	0.231886184168	-193.931290953	-194.079665105
245	0.148438177638	-194.208171361	0.231979769704	-194.117080654	-194.227744419
246	0.131094609981	-194.364215065	0.231780098661	-194.585968255	-194.734108267
247	0.142431756411	-194.370701607	0.232185361683	-194.676935707	-194.816639523
248	0.143946009273	-194.557800935	0.231715953962	-194.116086879	-194.249019712
249	0.14056859443	-194.649907217	0.231633881613	-194.288245332	-194.447853079
250	0.14186971019	-194.762517314	0.231304934213	-194.681747612	-194.837358561
